Date,rate_AAPL,rate_VOO,Sector,rate_ADBE,rate_ADI,rate_ADSK,rate_AMAT,rate_AMD,rate_AVGO,rate_CRM,rate_CSCO,rate_CSIQ,rate_FSLR,rate_IBM,rate_INTC,rate_INTU,rate_IONQ,rate_KLAC,rate_LRCX,rate_MSFT,rate_MU,rate_NVDA,rate_NXPI,rate_ORCL,rate_PLTR,rate_QCOM,rate_SQ,rate_TXN
2024-06-04,16.49,18.22,Technology,-6.18,39.95,-9.06,56.19,46.96,103.9,7.44,-13.43,-31.36,145.17,20.55,-24.21,5.74,-24.33,81.86,50.5,36.3,63.92,278.32,38.55,39.39,88.51,38.75,-26.14,12.73
2024-06-05,17.39,19.6,Technology,-4.66,42.23,-7.25,64.31,52.58,116.43,8.19,-15.95,-30.49,151.5,21.68,-22.35,6.14,-22.2,88.81,58.31,38.86,72.94,290.27,42.63,42.33,95.81,43.04,-25.52,14.08
2024-06-06,16.57,19.58,Technology,-4.18,43.01,-7.42,63.13,53.14,114.63,11.0,-15.57,-32.77,151.86,22.27,-23.24,5.84,-23.17,87.65,56.79,39.03,68.3,287.4,41.03,43.33,102.85,41.64,-23.71,14.16
2024-06-07,17.99,19.43,Technology,-2.69,41.82,-7.35,63.11,54.13,115.44,10.59,-16.28,-36.16,146.24,23.57,-22.45,6.07,-22.88,85.58,56.88,38.81,69.41,287.18,40.98,46.12,98.78,40.03,-25.18,13.85
2024-06-10,15.76,19.81,Technology,-3.81,42.09,-6.44,67.8,47.27,120.6,10.58,-16.26,-35.33,157.7,23.84,-22.02,4.87,-19.39,90.71,63.3,40.1,74.35,288.97,43.13,44.49,97.25,41.59,-26.04,14.83
2024-06-11,22.86,20.08,Technology,-3.25,42.58,-9.28,69.12,46.01,123.73,10.2,-16.4,-34.06,169.2,23.07,-22.0,4.77,-22.8,91.47,62.78,41.67,74.67,287.48,43.57,43.77,103.38,41.15,-26.24,14.75
2024-06-12,25.85,21.06,Technology,-3.83,43.7,-4.4,74.71,47.18,128.98,7.85,-16.68,-32.6,174.02,22.84,-22.4,9.38,-22.02,97.46,68.81,44.38,81.91,291.12,45.65,62.83,102.7,44.82,-25.71,15.46
2024-06-13,26.45,21.28,Technology,-4.06,41.38,-4.37,74.64,46.87,156.92,4.79,-16.86,-33.69,166.88,22.93,-23.15,9.81,-24.36,97.91,68.95,44.55,84.96,294.86,42.56,62.22,98.44,46.12,-28.3,14.22
2024-06-14,25.56,21.38,Technology,9.6,39.89,-3.19,74.26,46.63,165.46,6.1,-16.57,-37.44,152.87,23.0,-23.17,10.01,-24.46,96.86,68.55,44.87,82.69,296.78,39.85,60.23,100.99,44.79,-28.53,13.12
2024-06-17,27.68,22.32,Technology,8.25,40.52,3.01,78.5,45.5,179.75,5.44,-16.55,-39.59,143.29,23.2,-21.85,11.24,-25.83,101.71,74.24,46.76,90.94,296.02,40.84,63.91,113.33,48.48,-28.14,13.58
2024-06-18,26.83,22.64,Technology,8.97,42.21,4.55,82.13,42.06,175.73,6.05,-16.04,-40.58,144.18,23.97,-22.73,12.53,-29.25,104.63,77.09,46.1,98.11,302.96,40.9,67.76,120.15,51.09,-28.82,14.29
2024-06-20,25.2,22.31,Technology,9.11,38.89,4.29,76.41,48.6,165.36,10.59,-14.68,-41.16,142.22,26.41,-22.75,13.69,-33.26,97.82,72.58,45.89,86.3,295.72,37.78,65.76,117.93,44.87,-27.86,12.47
2024-06-21,24.42,22.04,Technology,11.27,39.76,3.77,73.08,48.09,153.78,12.07,-13.64,-42.08,141.19,25.35,-21.57,16.59,-33.65,95.18,70.84,47.21,80.37,289.37,40.73,64.13,103.27,43.29,-27.6,13.91
2024-06-24,24.65,21.72,Technology,9.37,38.3,2.44,69.02,47.2,143.65,9.74,-13.66,-41.45,143.25,27.2,-22.88,15.1,-33.65,90.63,66.71,46.53,79.69,276.6,38.99,62.26,106.0,37.03,-25.96,13.07
2024-06-25,25.05,22.14,Technology,9.92,39.4,3.87,72.26,47.2,141.91,10.57,-13.47,-43.98,139.2,25.45,-22.45,16.29,-35.31,95.9,71.24,47.59,82.4,291.56,40.28,61.56,109.41,37.84,-26.4,13.37
2024-06-26,26.81,22.26,Technology,10.29,37.94,4.19,70.72,44.72,143.62,11.2,-14.42,-43.51,131.36,24.92,-22.95,17.56,-33.94,94.86,71.7,47.99,84.0,292.14,39.43,60.63,105.48,34.9,-27.23,12.62
2024-06-27,27.17,22.42,Technology,14.0,37.26,4.36,70.99,46.48,142.8,15.61,-13.35,-43.07,133.13,24.18,-22.83,20.08,-30.32,95.21,71.71,48.21,70.99,287.63,37.88,62.55,115.03,33.58,-27.12,12.8
2024-06-28,25.7,21.66,Technology,15.8,38.18,5.96,73.51,48.99,145.69,17.54,-13.24,-45.81,111.34,25.7,-21.87,21.12,-31.0,97.32,73.15,46.3,70.09,286.78,39.88,63.55,115.97,36.02,-25.86,13.41
2024-07-01,27.82,21.54,Technology,16.44,35.79,5.19,73.33,44.12,148.6,16.86,-13.0,-47.73,107.11,26.82,-21.83,19.63,-32.33,96.43,71.29,48.66,68.93,283.48,37.58,64.34,118.68,35.94,-26.17,13.23
2024-07-02,29.28,22.15,Technology,18.01,37.58,6.05,75.45,50.12,150.73,16.85,-13.44,-45.79,101.71,28.39,-21.26,20.61,-29.4,99.0,72.94,49.23,70.29,280.19,40.75,64.54,118.26,36.02,-25.32,15.37
2024-07-03,29.81,22.58,Technology,18.51,38.63,5.39,76.96,49.74,159.93,19.0,-13.78,-41.46,114.68,27.27,-20.86,21.27,-29.1,102.21,74.28,49.56,75.68,291.53,40.88,65.7,118.43,38.35,-25.48,15.66
2024-07-05,31.79,23.16,Technology,20.18,39.14,6.05,76.52,56.99,156.61,20.01,-14.58,-42.82,106.57,27.48,-18.88,22.86,-26.76,102.64,74.96,51.08,69.03,286.58,41.5,66.18,130.04,39.59,-23.95,15.58
2024-07-08,32.4,23.25,Technology,19.58,40.58,6.09,78.8,63.14,162.06,17.38,-15.65,-42.16,111.08,28.64,-13.94,21.22,-24.22,105.21,76.83,50.78,67.87,291.36,43.34,66.39,134.0,40.95,-25.72,17.09
2024-07-09,32.76,23.35,Technology,17.67,39.79,4.39,82.27,61.7,160.32,15.14,-16.12,-41.75,109.36,27.8,-12.43,19.57,-21.67,107.1,78.31,48.96,68.45,298.06,42.17,61.79,131.39,40.45,-25.4,16.34
2024-07-10,34.54,24.29,Technology,17.37,43.55,5.7,84.61,67.93,161.9,15.21,-15.26,-39.94,112.41,28.78,-11.73,16.41,-16.56,111.05,80.31,50.79,75.16,305.5,45.96,63.26,140.06,41.55,-25.6,18.31
2024-07-11,32.3,23.45,Technology,15.96,40.82,6.43,75.43,66.09,156.51,14.55,-14.37,-35.21,116.87,29.12,-15.18,15.79,-20.78,102.13,71.19,47.64,67.29,289.68,42.0,63.99,133.49,35.67,-23.13,16.24
2024-07-12,33.53,24.05,Technology,16.25,43.68,8.42,76.87,65.79,155.81,15.84,-13.25,-35.69,116.68,32.37,-12.69,18.05,-16.56,103.21,72.53,47.33,71.53,293.56,44.85,66.12,137.11,37.37,-20.55,17.31
2024-07-15,35.13,24.34,Technology,,,8.3,,64.18,,,,-42.82,98.55,,,20.96,-11.65,,,47.44,68.1,291.87,,,142.16,,-16.74,
2024-07-16,35.25,24.73,Technology,,,8.54,,62.1,,,,-37.56,105.77,,,,-10.86,,,46.11,,287.4,,,142.16,,-16.73,
2024-07-17,33.53,23.77,Technology,,,7.22,,45.61,,,,-38.56,93.72,,,,-15.49,,,44.33,,269.42,,,139.51,,-16.98,
2024-07-18,32.17,23.26,Technology,,,4.56,,42.28,,,,-37.82,98.7,,,,-18.94,,,43.39,,276.08,,,141.98,,-21.41,
2024-07-19,32.2,22.81,Technology,,,4.43,,38.47,,,,-41.19,101.33,,,,-26.61,,,42.42,,269.29,,,141.63,,-21.29,
2024-07-22,32.1,23.5,Technology,,,5.44,,42.37,,,,-40.41,104.84,,,,-20.22,,,44.15,,281.34,,,140.92,,-21.12,
2024-07-23,32.56,23.35,Technology,,,5.83,,40.67,,,,-39.78,107.4,,,,-18.05,,,44.75,,279.28,,,143.13,,-22.68,
2024-07-24,29.72,21.18,Technology,,,3.14,,32.14,,,,,105.84,,,,,,,39.79,,261.16,,,,,-28.65,
2024-07-25,29.26,20.72,Technology,,,4.6,,,,,,,,,,,,,,36.53,,256.88,,,,,-27.89,
